UserID,Age,Gender,EmploymentStatus,Location
U100566,58.0,Male,Unemployed,Estonia
U100567,36.0,Prefer not to say,Part-time,Benin
U100568,29.0,Prefer not to say,Full-time,Jamaica
U100569,26.0,Prefer not to say,Unemployed,Dominica
U100570,24.0,Non-binary,Part-time,Greece
U100571,45.0,Male,Unemployed,Singapore
U100572,31.0,Non-binary,Unemployed,Comoros
U100573,48.0,Female,Student,Uruguay
U100574,36.0,Male,Freelancer,Afghanistan
U100575,64.0,Prefer not to say,Unemployed,Mauritius
U100576,33.0,Non-binary,Unemployed,Philippines
U100577,22.0,Non-binary,Student,Moldova
U100578,52.0,Male,Part-time,Iraq
U100579,29.0,Male,Unemployed,Equatorial Guinea
U100580,42.0,Prefer not to say,Student,Andorra
U100581,38.0,Prefer not to say,Full-time,French Polynesia
U100582,53.0,Female,Student,United States Minor Outlying Islands
U100583,40.0,Prefer not to say,Freelancer,Jersey
U100584,33.0,Non-binary,Freelancer,Belize
U100585,56.0,Female,Part-time,Isle of Man
U100586,62.0,Female,Part-time,India
U100587,59.0,Female,Freelancer,Saint Pierre and Miquelon
U100588,56.0,Male,Freelancer,Saint Vincent and the Grenadines
U100589,31.0,Prefer not to say,Unemployed,Switzerland
U100590,48.0,Female,Freelancer,Niue
U100591,22.0,Male,Part-time,French Polynesia
U100592,52.0,Male,Freelancer,Jamaica
U100593,40.0,Female,Part-time,Jersey
U100594,46.0,Female,Full-time,Turkey
U100595,60.0,Non-binary,Freelancer,Hong Kong
U100596,28.0,Female,Part-time,Brunei Darussalam
U100597,35.0,Non-binary,Student,Ghana
U100598,64.0,Female,Unemployed,Kuwait
U100599,29.0,Female,Part-time,Luxembourg
U100600,26.0,Prefer not to say,Freelancer,Cook Islands
U100601,27.0,Female,Freelancer,South Africa
U100602,61.0,Female,Full-time,Djibouti
U100603,34.0,Non-binary,Student,Botswana
U100604,55.0,Non-binary,Part-time,Serbia
U100605,24.0,Prefer not to say,Student,Puerto Rico
U100606,63.0,Female,Full-time,Malaysia
U100607,30.0,Female,Unemployed,Finland
U100608,57.0,Non-binary,Student,Portugal
U100609,59.0,Male,Full-time,Kazakhstan
U100610,26.0,Male,Part-time,Chile
U100611,44.0,Male,Unemployed,Cocos (Keeling) Islands
U100612,19.0,Non-binary,Freelancer,Qatar
U100613,22.0,Non-binary,Full-time,Angola
U100614,46.0,Male,Freelancer,Saudi Arabia
U100615,54.0,Male,Unemployed,Cuba
U100616,55.0,Female,Full-time,Turkey
U100617,36.0,Non-binary,Full-time,French Southern Territories
U100618,25.0,Non-binary,Unemployed,Bosnia and Herzegovina
U100619,62.0,Male,Part-time,Mozambique
U100620,18.0,Male,Full-time,Qatar
U100621,39.0,Prefer not to say,Unemployed,Solomon Islands
U100622,34.0,Non-binary,Student,Chad
U100623,24.0,Prefer not to say,Freelancer,Samoa
U100624,42.0,Female,Full-time,Montenegro
U100625,62.0,Prefer not to say,Student,Kyrgyz Republic
U100626,21.0,Male,Full-time,Saint Kitts and Nevis
U100627,53.0,Non-binary,Part-time,Faroe Islands
U100628,23.0,Non-binary,Unemployed,Gambia
U100629,48.0,Prefer not to say,Full-time,Botswana
U100630,36.0,Prefer not to say,Unemployed,Colombia
U100631,61.0,Female,Full-time,Romania
U100632,56.0,Female,Part-time,Libyan Arab Jamahiriya
U100633,44.0,Male,Part-time,Greenland
U100634,27.0,Male,Student,Guernsey
U100635,43.0,Male,Part-time,Bangladesh
U100636,36.0,Prefer not to say,Unemployed,Swaziland
U100637,56.0,Prefer not to say,Part-time,Micronesia
U100638,20.0,Non-binary,Full-time,Solomon Islands
U100639,62.0,Male,Part-time,Sri Lanka
U100640,30.0,Prefer not to say,Unemployed,Guadeloupe
U100641,45.0,Non-binary,Full-time,Honduras
U100642,37.0,Male,Student,Namibia
U100643,45.0,Female,Student,Somalia
U100644,25.0,Female,Student,Dominica
U100645,58.0,Prefer not to say,Full-time,Pakistan
U100646,56.0,Non-binary,Student,Botswana
U100647,18.0,Female,Part-time,Yemen
U100648,20.0,Non-binary,Full-time,Christmas Island
U100649,30.0,Non-binary,Full-time,Bahamas
U100650,45.0,Female,Full-time,Isle of Man
U100651,42.0,Non-binary,Freelancer,Christmas Island
U100652,50.0,Female,Unemployed,Serbia
U100653,55.0,Prefer not to say,Freelancer,Saint Martin
U100654,23.0,Male,Freelancer,Peru
U100655,61.0,Male,Freelancer,Micronesia
U100656,62.0,Prefer not to say,Unemployed,Greece
U100657,49.0,Female,Freelancer,El Salvador
U100658,62.0,Female,Student,Somalia
U100659,64.0,Female,Full-time,Netherlands
U100660,38.0,Female,Full-time,British Indian Ocean Territory (Chagos Archipelago)
U100661,33.0,Prefer not to say,Part-time,South Georgia and the South Sandwich Islands
U100662,38.0,Male,Student,Moldova
U100663,28.0,Non-binary,Unemployed,Argentina
U100664,54.0,Non-binary,Full-time,Maldives
U100665,53.0,Male,Freelancer,El Salvador
U100666,52.0,Prefer not to say,Part-time,Saint Vincent and the Grenadines
U100667,36.0,Non-binary,Part-time,United States Virgin Islands
U100668,37.0,Male,Full-time,Thailand
U100669,35.0,Prefer not to say,Student,Turkmenistan
U100670,64.0,Non-binary,Part-time,Guyana
U100671,58.0,Female,Full-time,Montenegro
U100672,31.0,Female,Student,Netherlands
U100673,32.0,Prefer not to say,Full-time,Montserrat
U100674,48.0,Female,Full-time,French Guiana
U100675,18.0,Prefer not to say,Student,Antarctica (the territory South of 60 deg S)
U100676,20.0,Male,Student,Colombia
U100677,33.0,Male,Student,Libyan Arab Jamahiriya
U100678,40.0,Non-binary,Full-time,Cook Islands
U100679,28.0,Prefer not to say,Part-time,Timor-Leste
U100680,29.0,Non-binary,Unemployed,Wallis and Futuna
U100681,27.0,Non-binary,Unemployed,Palau
U100682,49.0,Male,Full-time,Greenland
U100683,33.0,Non-binary,Full-time,Tajikistan
U100684,25.0,Female,Part-time,Afghanistan
U100685,55.0,Non-binary,Student,Sri Lanka
U100686,29.0,Prefer not to say,Full-time,Martinique
U100687,41.0,Female,Freelancer,Cuba
U100688,45.0,Male,Student,Panama
U100689,25.0,Prefer not to say,Full-time,Chile
U100690,45.0,Female,Freelancer,Niger
U100691,53.0,Prefer not to say,Part-time,Guam
U100692,43.0,Female,Freelancer,Algeria
U100693,25.0,Prefer not to say,Full-time,Bahrain
U100694,45.0,Prefer not to say,Unemployed,Serbia
U100695,45.0,Female,Full-time,Bahrain
U100696,54.0,Male,Unemployed,Ecuador
U100697,58.0,Male,Part-time,Algeria
U100698,53.0,Prefer not to say,Part-time,Barbados
U100699,44.0,Prefer not to say,Student,Russian Federation
U100700,34.0,Male,Student,South Africa
U100701,26.0,Male,Unemployed,Northern Mariana Islands
U100702,50.0,Non-binary,Unemployed,Papua New Guinea
U100703,37.0,Male,Part-time,Saint Martin
U100704,30.0,Prefer not to say,Freelancer,Belarus
U100705,45.0,Female,Unemployed,India
U100706,46.0,Male,Unemployed,Pitcairn Islands
U100707,30.0,Non-binary,Freelancer,Senegal
U100708,63.0,Non-binary,Student,Austria
U100709,52.0,Non-binary,Student,New Caledonia
U100710,23.0,Female,Unemployed,Reunion
U100711,35.0,Male,Student,Suriname
U100712,22.0,Male,Student,Ireland
U100713,64.0,Male,Student,Senegal
U100714,42.0,Female,Part-time,Wallis and Futuna
U100715,19.0,Female,Full-time,Dominican Republic
U100716,27.0,Prefer not to say,Unemployed,Colombia
U100717,47.0,Non-binary,Unemployed,Angola
U100718,62.0,Non-binary,Part-time,Eritrea
U100719,22.0,Male,Full-time,Trinidad and Tobago
U100720,50.0,Female,Full-time,Wallis and Futuna
U100721,18.0,Female,Part-time,Turks and Caicos Islands
U100722,35.0,Male,Freelancer,Spain
U100723,49.0,Male,Freelancer,Saint Barthelemy
U100724,64.0,Prefer not to say,Full-time,Morocco
U100725,28.0,Non-binary,Freelancer,Mauritania
U100726,38.0,Non-binary,Freelancer,Iraq
U100727,43.0,Non-binary,Freelancer,Micronesia
U100728,42.0,Prefer not to say,Full-time,Botswana
U100729,39.0,Male,Freelancer,Guadeloupe
U100730,44.0,Male,Unemployed,Netherlands Antilles
U100731,30.0,Non-binary,Full-time,Dominican Republic
U100732,50.0,Non-binary,Part-time,Burkina Faso
U100733,51.0,Prefer not to say,Freelancer,Armenia
U100734,58.0,Female,Student,Kiribati
U100735,52.0,Female,Full-time,Yemen
U100736,18.0,Non-binary,Part-time,Aruba
U100737,38.0,Prefer not to say,Unemployed,Tokelau
U100738,23.0,Non-binary,Part-time,Norway
U100739,45.0,Female,Freelancer,Turkey
U100740,34.0,Non-binary,Student,Sweden
U100741,22.0,Female,Freelancer,Hungary
U100742,48.0,Female,Part-time,Macedonia
U100743,22.0,Female,Full-time,Christmas Island
U100744,55.0,Male,Student,Myanmar
U100745,20.0,Male,Student,New Zealand
U100746,40.0,Non-binary,Part-time,Cayman Islands
U100747,54.0,Female,Freelancer,Mozambique
U100748,54.0,Male,Part-time,Andorra
U100749,27.0,Non-binary,Student,Syrian Arab Republic
U100750,27.0,Non-binary,Part-time,Mali
U100751,36.0,Non-binary,Student,American Samoa
U100752,34.0,Non-binary,Freelancer,Ecuador
U100753,38.0,Non-binary,Full-time,Vanuatu
U100754,31.0,Prefer not to say,Full-time,Barbados
U100755,26.0,Female,Part-time,Senegal
U100756,63.0,Non-binary,Student,Madagascar
U100757,18.0,Prefer not to say,Full-time,Romania
U100758,62.0,Female,Student,Czech Republic
U100759,30.0,Male,Freelancer,Belize
U100760,21.0,Non-binary,Part-time,Georgia
U100761,18.0,Prefer not to say,Student,Turkmenistan
U100762,57.0,Male,Part-time,Germany
U100763,49.0,Prefer not to say,Student,Nauru
U100764,51.0,Female,Student,Bouvet Island (Bouvetoya)
U100765,45.0,Female,Freelancer,Antarctica (the territory South of 60 deg S)
U100766,48.0,Male,Part-time,Nauru
U100767,25.0,Prefer not to say,Unemployed,San Marino
U100768,56.0,Non-binary,Student,China
U100769,43.0,Non-binary,Student,Madagascar
U100770,51.0,Male,Full-time,Cyprus
U100771,20.0,Male,Part-time,Saint Pierre and Miquelon
U100772,29.0,Male,Unemployed,Malawi
U100773,18.0,Prefer not to say,Freelancer,Tunisia
U100774,61.0,Non-binary,Unemployed,Cayman Islands
U100775,22.0,Non-binary,Freelancer,Turks and Caicos Islands
U100776,47.0,Non-binary,Unemployed,Turkmenistan
U100777,47.0,Male,Unemployed,Vanuatu
U100778,34.0,Non-binary,Part-time,Israel
U100779,64.0,Female,Full-time,Christmas Island
U100780,40.0,Male,Unemployed,Guernsey
U100781,32.0,Non-binary,Student,Guernsey
U100782,54.0,Prefer not to say,Student,American Samoa
U100783,38.0,Male,Student,Albania
U100784,31.0,Female,Full-time,Cote d'Ivoire
U100785,19.0,Female,Unemployed,Palestinian Territory
U100786,28.0,Prefer not to say,Freelancer,Morocco
U100787,56.0,Prefer not to say,Freelancer,San Marino
U100788,55.0,Male,Part-time,Estonia
U100789,51.0,Male,Full-time,Tuvalu
U100790,55.0,Female,Unemployed,Ireland
U100791,51.0,Prefer not to say,Student,Croatia
U100792,35.0,Male,Full-time,Gambia
U100793,47.0,Female,Full-time,Ireland
U100794,32.0,Prefer not to say,Unemployed,Liberia
U100795,44.0,Female,Part-time,Moldova
U100796,51.0,Non-binary,Part-time,Portugal
U100797,55.0,Prefer not to say,Part-time,Belize
U100798,50.0,Male,Student,Nepal
U100799,41.0,Male,Student,Heard Island and McDonald Islands
U100800,32.0,Non-binary,Unemployed,Malawi
U100801,47.0,Prefer not to say,Part-time,Djibouti
U100802,59.0,Female,Unemployed,Niger
U100803,34.0,Male,Part-time,Saint Vincent and the Grenadines
U100804,22.0,Non-binary,Full-time,Hong Kong
U100805,46.0,Non-binary,Freelancer,Tokelau
U100806,21.0,Prefer not to say,Freelancer,Gambia
U100807,27.0,Prefer not to say,Part-time,Congo
U100808,34.0,Male,Unemployed,Singapore
U100809,27.0,Non-binary,Student,Macedonia
U100810,34.0,Female,Part-time,Wallis and Futuna
U100811,37.0,Non-binary,Part-time,Sierra Leone
U100812,41.0,Female,Student,Northern Mariana Islands
U100813,22.0,Female,Part-time,Malawi
U100814,51.0,Male,Full-time,Jersey
U100815,23.0,Non-binary,Student,Slovenia
U100816,19.0,Female,Full-time,Maldives
U100817,30.0,Prefer not to say,Freelancer,Turkey
U100818,60.0,Female,Student,Iran
U100819,60.0,Prefer not to say,Student,Korea
U100820,28.0,Prefer not to say,Unemployed,Pakistan
U100821,64.0,Non-binary,Unemployed,Lithuania
U100822,40.0,Prefer not to say,Student,British Virgin Islands
U100823,33.0,Female,Freelancer,Northern Mariana Islands
U100824,48.0,Prefer not to say,Part-time,Denmark
U100825,28.0,Non-binary,Unemployed,Samoa
U100826,33.0,Male,Freelancer,Mayotte
U100827,25.0,Female,Freelancer,United States of America
U100828,21.0,Female,Unemployed,Jamaica
U100829,57.0,Non-binary,Part-time,South Georgia and the South Sandwich Islands
U100830,21.0,Non-binary,Unemployed,Cook Islands
U100831,42.0,Non-binary,Freelancer,Palestinian Territory
U100832,20.0,Non-binary,Full-time,Papua New Guinea
U100833,49.0,Female,Unemployed,Somalia
U100834,20.0,Male,Freelancer,Burundi
U100835,44.0,Prefer not to say,Unemployed,Costa Rica
U100836,46.0,Prefer not to say,Freelancer,Afghanistan
U100837,49.0,Male,Part-time,Trinidad and Tobago
U100838,36.0,Male,Freelancer,Korea
U100839,38.0,Male,Student,Isle of Man
U100840,22.0,Non-binary,Full-time,Belize
U100841,35.0,Female,Freelancer,Finland
U100842,45.0,Female,Unemployed,Norfolk Island
U100843,59.0,Female,Unemployed,Iraq
U100844,39.0,Non-binary,Freelancer,Myanmar
U100845,38.0,Female,Student,Italy
U100846,23.0,Non-binary,Freelancer,Cyprus
U100847,18.0,Female,Part-time,Nepal
U100848,22.0,Male,Student,Netherlands
U100849,58.0,Prefer not to say,Freelancer,Saint Pierre and Miquelon
U100850,29.0,Prefer not to say,Full-time,United States Virgin Islands
U100851,43.0,Non-binary,Student,Peru
U100852,63.0,Female,Freelancer,Kiribati
U100853,51.0,Prefer not to say,Full-time,Japan
U100854,31.0,Male,Freelancer,Costa Rica
U100855,43.0,Male,Part-time,Honduras
U100856,62.0,Male,Unemployed,Mongolia
U100857,44.0,Non-binary,Freelancer,Guinea-Bissau
U100858,26.0,Non-binary,Student,Taiwan
U100859,43.0,Female,Freelancer,El Salvador
U100860,64.0,Male,Freelancer,Syrian Arab Republic
U100861,39.0,Female,Freelancer,Papua New Guinea
U100862,64.0,Female,Freelancer,Jordan
U100863,47.0,Male,Student,Poland
U100864,60.0,Female,Student,Honduras
U100865,34.0,Prefer not to say,Freelancer,Malaysia
U100866,43.0,Non-binary,Unemployed,Guinea
U100867,53.0,Female,Freelancer,Faroe Islands
U100868,18.0,Male,Student,China
U100869,25.0,Non-binary,Part-time,Panama
U100870,52.0,Non-binary,Freelancer,Sao Tome and Principe
U100871,32.0,Female,Freelancer,Guatemala
U100872,64.0,Prefer not to say,Freelancer,French Polynesia
U100873,39.0,Female,Freelancer,Cyprus
U100874,31.0,Prefer not to say,Full-time,Belize
U100875,43.0,Non-binary,Freelancer,Mauritius
U100876,45.0,Female,Student,Andorra
U100877,40.0,Male,Student,Sweden
U100878,31.0,Female,Full-time,Tunisia
U100879,41.0,Prefer not to say,Freelancer,Belize
U100880,19.0,Prefer not to say,Unemployed,Jordan
U100881,62.0,Female,Freelancer,Brunei Darussalam
U100882,43.0,Prefer not to say,Student,Paraguay
U100883,31.0,Non-binary,Part-time,Costa Rica
U100884,24.0,Female,Part-time,Maldives
U100885,20.0,Prefer not to say,Unemployed,Guernsey
U100886,64.0,Female,Freelancer,Myanmar
U100887,40.0,Female,Full-time,Comoros
U100888,63.0,Male,Freelancer,South Georgia and the South Sandwich Islands
U100889,60.0,Female,Unemployed,Iran
U100890,64.0,Male,Unemployed,Uzbekistan
U100891,62.0,Prefer not to say,Unemployed,Zimbabwe
U100892,35.0,Male,Part-time,Isle of Man
U100893,55.0,Male,Freelancer,Burundi
U100894,52.0,Male,Freelancer,South Georgia and the South Sandwich Islands
U100895,32.0,Non-binary,Full-time,Swaziland
U100896,42.0,Male,Unemployed,Mayotte
U100897,54.0,Female,Unemployed,Macedonia
U100898,45.0,Male,Student,Liberia
U100899,27.0,Female,Student,Bahrain
U100900,56.0,Male,Part-time,Cocos (Keeling) Islands
U100901,34.0,Non-binary,Freelancer,Montserrat
U100902,56.0,Prefer not to say,Full-time,Vietnam
U100903,39.0,Male,Full-time,Liechtenstein
U100904,43.0,Male,Unemployed,Slovakia (Slovak Republic)
U100905,61.0,Non-binary,Full-time,Guernsey
U100906,42.0,Male,Unemployed,Central African Republic
U100907,34.0,Female,Freelancer,Mali
U100908,30.0,Male,Full-time,Saint Pierre and Miquelon
U100909,37.0,Male,Unemployed,Samoa
U100910,42.0,Prefer not to say,Freelancer,Sweden
U100911,21.0,Prefer not to say,Freelancer,French Southern Territories
U100912,27.0,Male,Unemployed,New Zealand
U100913,20.0,Non-binary,Unemployed,China
U100914,58.0,Prefer not to say,Part-time,Sri Lanka
U100915,62.0,Male,Freelancer,Hong Kong
U100916,35.0,Prefer not to say,Unemployed,Samoa
U100917,64.0,Male,Freelancer,Bouvet Island (Bouvetoya)
U100918,53.0,Prefer not to say,Full-time,Spain
U100919,64.0,Prefer not to say,Student,Nigeria
U100920,39.0,Female,Student,Mali
U100921,51.0,Male,Unemployed,Guinea
U100922,64.0,Male,Unemployed,Cape Verde
U100923,25.0,Male,Freelancer,Dominican Republic
U100924,57.0,Male,Unemployed,Tokelau
U100925,61.0,Prefer not to say,Freelancer,Poland
U100926,36.0,Female,Unemployed,Hong Kong
U100927,59.0,Female,Freelancer,China
U100928,58.0,Non-binary,Unemployed,Cuba
U100929,54.0,Male,Part-time,Angola
U100930,23.0,Non-binary,Freelancer,Slovakia (Slovak Republic)
U100931,43.0,Prefer not to say,Part-time,Turkmenistan
U100932,51.0,Non-binary,Part-time,Estonia
U100933,62.0,Male,Part-time,Cook Islands
U100934,23.0,Female,Part-time,Israel
U100935,54.0,Female,Full-time,Czech Republic
U100936,50.0,Male,Student,Ghana
U100937,39.0,Prefer not to say,Full-time,Nauru
U100938,38.0,Male,Unemployed,Poland
U100939,23.0,Prefer not to say,Unemployed,Guernsey
U100940,23.0,Female,Student,Guyana
U100941,21.0,Prefer not to say,Student,Macao
U100942,47.0,Male,Student,Tonga
U100943,28.0,Male,Part-time,Solomon Islands
U100944,47.0,Male,Full-time,Eritrea
U100945,48.0,Prefer not to say,Unemployed,Bulgaria
U100946,41.0,Prefer not to say,Full-time,Liechtenstein
U100947,26.0,Prefer not to say,Full-time,Heard Island and McDonald Islands
U100948,20.0,Female,Full-time,Turkmenistan
U100949,48.0,Non-binary,Student,Iraq
U100950,57.0,Non-binary,Student,Comoros
U100951,54.0,Male,Unemployed,Malawi
U100952,53.0,Female,Unemployed,Turkmenistan
U100953,41.0,Prefer not to say,Unemployed,Kiribati
U100954,48.0,Male,Full-time,Netherlands Antilles
U100955,23.0,Female,Student,Switzerland
U100956,19.0,Male,Part-time,British Virgin Islands
U100957,37.0,Female,Full-time,Uganda
U100958,45.0,Female,Freelancer,Sao Tome and Principe
U100959,28.0,Non-binary,Full-time,Angola
U100960,21.0,Male,Student,Papua New Guinea
U100961,32.0,Prefer not to say,Freelancer,Micronesia
U100962,23.0,Non-binary,Full-time,New Caledonia
U100963,47.0,Non-binary,Student,Paraguay
U100964,55.0,Prefer not to say,Student,Pitcairn Islands
U100965,19.0,Female,Part-time,Estonia
U100966,32.0,Prefer not to say,Full-time,Lesotho
U100967,28.0,Male,Student,Jersey
U100968,25.0,Prefer not to say,Unemployed,Andorra
U100969,43.0,Female,Student,Bouvet Island (Bouvetoya)
U100970,62.0,Prefer not to say,Part-time,Switzerland
U100971,61.0,Female,Student,Jamaica
U100972,22.0,Female,Full-time,Philippines
U100973,23.0,Male,Full-time,Burundi
U100974,43.0,Prefer not to say,Freelancer,Myanmar
U100975,21.0,Prefer not to say,Full-time,Ecuador
U100976,36.0,Male,Freelancer,Tuvalu
U100977,37.0,Female,Unemployed,Syrian Arab Republic
U100978,50.0,Prefer not to say,Part-time,Guernsey
U100979,37.0,Male,Unemployed,Cyprus
U100980,29.0,Female,Freelancer,San Marino
U100981,64.0,Male,Student,Gabon
U100982,18.0,Prefer not to say,Student,Senegal
U100983,43.0,Male,Unemployed,Cyprus
U100984,31.0,Non-binary,Student,Grenada
U100985,55.0,Female,Freelancer,Argentina
U100986,54.0,Non-binary,Part-time,Norway
U100987,28.0,Non-binary,Full-time,Andorra
U100988,53.0,Female,Freelancer,Portugal
U100989,30.0,Female,Freelancer,Cambodia
U100990,60.0,Male,Full-time,Bouvet Island (Bouvetoya)
U100991,20.0,Female,Full-time,Azerbaijan
U100992,50.0,Non-binary,Part-time,Dominican Republic
U100993,23.0,Non-binary,Part-time,Lithuania
U100994,27.0,Prefer not to say,Part-time,Vietnam
U100995,22.0,Female,Student,Russian Federation
U100996,40.0,Non-binary,Freelancer,Burkina Faso
U100997,27.0,Prefer not to say,Full-time,Djibouti
U100998,61.0,Prefer not to say,Freelancer,Canada
U100999,19.0,Male,Freelancer,Saint Martin
U101000,30.0,Non-binary,Part-time,Netherlands Antilles
U101001,57.0,Male,Part-time,Monaco
