ClickID,UserID,FeatureID,ClickTimestamp,TimeSpentSeconds
C1000464,U100615,F1114,2024-11-03 18:20:45,148.0
C1000465,U105057,F1034,2024-06-12 20:58:07,167.0
C1000466,U108478,F1159,2024-09-17 10:43:41,286.0
C1000467,U101923,F1126,2024-05-31 23:06:52,191.0
C1000468,U106455,F1035,2024-01-19 11:10:20,83.0
C1000469,U107604,F1070,2024-07-02 08:51:35,88.0
C1000470,U108152,F1097,2024-06-28 17:37:05,137.0
C1000471,U102773,F1096,2024-10-07 06:45:48,187.0
C1000472,U105193,F1025,2024-02-17 05:15:15,81.0
C1000473,U109184,F1175,2024-10-27 04:41:17,239.0
C1000474,U109776,F1175,2024-09-19 13:14:39,242.0
C1000475,U101903,F1012,2024-02-22 11:45:31,252.0
C1000476,U109067,F1157,2024-08-04 07:04:42,241.0
C1000477,U100143,F1223,2024-08-19 18:51:19,168.0
C1000478,U107496,F1224,2024-01-30 07:18:53,40.0
C1000479,U102256,F1193,2024-08-06 07:25:58,234.0
C1000480,U109314,F1124,2024-03-03 02:13:56,240.0
C1000481,U100699,F1006,2024-12-16 10:20:17,43.0
C1000482,U106318,F1285,2024-06-06 05:44:48,168.0
C1000483,U100270,F1237,2024-06-03 04:03:30,118.0
C1000484,U108254,F1054,2024-10-02 17:11:56,11.0
C1000485,U101007,F1217,2024-10-02 07:54:38,107.0
C1000486,U107203,F1216,2024-12-23 20:43:26,153.0
C1000487,U103724,F1169,2024-07-21 01:20:01,275.0
C1000488,U106599,F1005,2024-03-24 22:43:51,92.0
C1000489,U109484,F1263,2024-02-22 10:06:16,191.0
C1000490,U106487,F1127,2024-03-11 08:11:16,173.0
C1000491,U107917,F1074,2024-04-05 05:36:39,27.0
C1000492,U104509,F1215,2024-12-18 01:03:16,272.0
C1000493,U105400,F1039,2024-05-04 02:38:27,140.0
C1000494,U104320,F1183,2024-11-28 11:23:01,243.0
C1000495,U109369,F1079,2024-02-28 15:29:54,294.0
C1000496,U105472,F1272,2024-01-10 21:26:50,24.0
C1000497,U107206,F1295,2024-02-09 21:29:58,103.0
C1000498,U106872,F1103,2024-07-02 18:07:50,229.0
C1000499,U107923,F1008,2024-09-04 07:10:02,157.0
C1000500,U104716,F1137,2024-04-19 03:43:31,108.0
C1000501,U107118,F1048,2024-06-26 13:31:40,185.0
C1000502,U102620,F1157,2024-11-30 19:56:07,148.0
C1000503,U102536,F1264,2024-04-07 18:42:20,237.0
C1000504,U105103,F1173,2024-04-08 07:10:27,248.0
C1000505,U107080,F1281,2024-05-06 03:02:35,106.0
C1000506,U105317,F1191,2024-08-16 06:33:32,42.0
C1000507,U101195,F1161,2024-03-24 09:03:58,229.0
C1000508,U108699,F1226,2024-12-08 07:59:23,148.0
C1000509,U100404,F1127,2024-03-31 07:58:10,241.0
C1000510,U101294,F1026,2024-07-21 10:13:04,157.0
C1000511,U106054,F1083,2024-02-01 06:22:48,111.0
C1000512,U103625,F1215,2024-08-29 02:47:15,268.0
C1000513,U107868,F1168,2024-04-29 13:28:48,273.0
C1000514,U102819,F1082,2024-10-02 10:06:03,275.0
C1000515,U104759,F1017,2024-09-18 11:13:46,265.0
C1000516,U105745,F1298,2024-06-10 19:49:12,299.0
C1000517,U107564,F1040,2024-10-25 12:39:23,17.0
C1000518,U103637,F1017,2024-03-14 21:19:38,101.0
C1000519,U101873,F1188,2024-05-31 09:59:21,23.0
C1000520,U101406,F1199,2024-04-23 06:15:04,100.0
C1000521,U105514,F1052,2024-08-30 21:03:15,70.0
C1000522,U101577,F1079,2024-01-13 03:13:08,125.0
C1000523,U107772,F1268,2024-04-03 04:01:10,212.0
C1000524,U105379,F1281,2024-02-28 06:09:30,265.0
C1000525,U105311,F1111,2024-05-18 12:35:20,53.0
C1000526,U108828,F1089,2024-01-24 07:38:17,62.0
C1000527,U105547,F1246,2024-05-04 07:04:03,109.0
C1000528,U100807,F1055,2024-05-31 08:28:54,258.0
C1000529,U102395,F1188,2024-11-20 07:34:40,298.0
C1000530,U104524,F1148,2024-11-16 23:10:02,60.0
C1000531,U101415,F1263,2024-11-25 13:04:36,165.0
C1000532,U107508,F1224,2024-12-05 11:05:13,6.0
C1000533,U102449,F1191,2024-03-05 21:55:13,164.0
C1000534,U103496,F1069,2024-03-23 17:00:34,16.0
C1000535,U107103,F1005,2024-07-31 00:56:12,43.0
C1000536,U104732,F1021,2024-07-09 06:51:58,55.0
C1000537,U107022,F1173,2024-11-15 11:43:35,138.0
C1000538,U107495,F1094,2024-06-05 23:11:43,19.0
C1000539,U108706,F1188,2024-12-03 13:03:01,228.0
C1000540,U105099,F1068,2024-06-30 16:36:19,275.0
C1000541,U107332,F1085,2024-01-21 06:47:24,270.0
C1000542,U103294,F1056,2024-06-21 16:46:28,107.0
C1000543,U102908,F1111,2024-09-19 19:42:17,272.0
C1000544,U105416,F1152,2024-09-27 14:10:41,295.0
C1000545,U109558,F1152,2024-02-18 15:39:12,264.0
C1000546,U108532,F1092,2024-12-30 10:06:35,142.0
C1000547,U109752,F1160,2024-03-16 00:22:41,175.0
C1000548,U105670,F1007,2024-03-18 14:16:16,163.0
C1000549,U102468,F1119,2024-01-06 11:59:51,156.0
C1000550,U102428,F1140,2024-01-21 20:02:18,249.0
C1000551,U103688,F1239,2024-02-23 09:12:50,93.0
C1000552,U106148,F1116,2024-04-19 04:56:30,255.0
C1000553,U102027,F1113,2024-12-01 10:06:54,77.0
C1000554,U107171,F1026,2024-05-25 23:29:04,161.0
C1000555,U100315,F1288,2024-02-16 13:29:26,90.0
C1000556,U103989,F1222,2024-09-15 06:48:04,122.0
C1000557,U109293,F1155,2024-01-29 03:39:55,268.0
C1000558,U100530,F1212,2024-04-19 11:28:51,286.0
C1000559,U107884,F1179,2024-04-10 18:38:48,280.0
C1000560,U101859,F1284,2024-03-09 14:59:49,54.0
C1000561,U104757,F1092,2024-02-18 09:13:44,164.0
C1000562,U107872,F1188,2024-12-27 10:52:44,138.0
C1000563,U109411,F1243,2024-03-08 10:57:21,164.0
C1000564,U109958,F1149,2024-12-23 17:07:44,36.0
C1000565,U101067,F1199,2024-01-10 20:38:00,292.0
C1000566,U100727,F1044,2024-04-11 19:12:26,133.0
C1000567,U100243,F1080,2024-06-14 21:01:42,109.0
C1000568,U109977,F1214,2024-03-26 04:57:45,15.0
C1000569,U100711,F1230,2024-04-28 11:52:56,16.0
C1000570,U107924,F1029,2024-11-22 20:59:57,25.0
C1000571,U109700,F1141,2024-05-12 18:09:30,281.0
C1000572,U108462,F1216,2024-01-09 08:40:44,142.0
C1000573,U109989,F1145,2024-01-02 06:03:42,141.0
C1000574,U102560,F1159,2024-01-15 19:55:24,292.0
C1000575,U105139,F1165,2024-10-31 04:55:53,217.0
C1000576,U103560,F1115,2024-05-20 00:17:32,22.0
C1000577,U104003,F1052,2024-02-08 02:04:03,171.0
C1000578,U102177,F1142,2024-05-14 04:21:38,240.0
C1000579,U100837,F1032,2024-11-23 14:37:40,282.0
C1000580,U103714,F1268,2024-07-23 19:22:43,225.0
C1000581,U103078,F1198,2024-07-25 08:40:46,291.0
C1000582,U109968,F1191,2024-03-22 14:16:13,224.0
C1000583,U105032,F1146,2024-06-03 09:17:57,278.0
C1000584,U101650,F1084,2024-07-18 21:56:57,12.0
C1000585,U102948,F1055,2024-02-11 23:18:50,147.0
C1000586,U102520,F1292,2024-02-23 11:57:48,11.0
C1000587,U107269,F1057,2024-10-11 03:29:07,167.0
C1000588,U107597,F1008,2024-12-30 15:38:58,40.0
C1000589,U109364,F1131,2024-02-07 09:55:59,233.0
C1000590,U100362,F1070,2024-10-16 17:04:32,81.0
C1000591,U108841,F1190,2024-03-21 12:35:18,173.0
C1000592,U102256,F1103,2024-09-30 21:11:56,237.0
C1000593,U107352,F1246,2024-05-10 05:00:58,15.0
C1000594,U109327,F1060,2024-11-14 10:33:10,118.0
C1000595,U104358,F1263,2024-03-14 12:40:57,257.0
C1000596,U105297,F1089,2024-07-05 14:55:34,183.0
C1000597,U104861,F1282,2024-05-20 20:23:04,155.0
C1000598,U100875,F1044,2024-08-25 06:07:25,178.0
C1000599,U105955,F1269,2024-01-28 19:33:41,260.0
C1000600,U107129,F1071,2024-01-07 04:03:20,117.0
C1000601,U103851,F1051,2024-12-14 20:25:03,46.0
C1000602,U109344,F1180,2024-09-14 18:40:21,112.0
C1000603,U107805,F1129,2024-03-04 10:15:17,38.0
C1000604,U106656,F1047,2024-08-27 02:32:58,139.0
C1000605,U101922,F1186,2024-12-08 11:42:25,297.0
C1000606,U108820,F1079,2024-07-23 05:05:40,280.0
C1000607,U109916,F1136,2024-06-13 10:40:21,161.0
C1000608,U101128,F1102,2024-09-06 15:26:25,229.0
C1000609,U104561,F1001,2024-10-22 07:03:21,203.0
C1000610,U108955,F1074,2024-08-23 00:37:09,228.0
C1000611,U101019,F1220,2024-06-04 19:18:56,9.0
C1000612,U105024,F1269,2024-05-18 22:03:35,19.0
C1000613,U107574,F1251,2024-03-01 15:26:23,196.0
C1000614,U103927,F1163,2024-03-10 22:54:40,122.0
C1000615,U102841,F1032,2024-09-01 07:25:07,113.0
C1000616,U105477,F1190,2024-02-18 12:06:16,49.0
C1000617,U108866,F1234,2024-11-23 03:41:57,58.0
C1000618,U101008,F1017,2024-10-21 22:26:40,235.0
C1000619,U101226,F1216,2024-09-01 19:52:41,262.0
C1000620,U101635,F1004,2024-06-16 09:09:03,232.0
C1000621,U107261,F1287,2024-02-22 12:35:20,20.0
C1000622,U108515,F1176,2024-06-26 04:10:23,266.0
C1000623,U107529,F1072,2024-08-15 11:40:55,212.0
C1000624,U101685,F1269,2024-07-13 10:15:20,80.0
C1000625,U103712,F1031,2024-02-22 01:46:14,6.0
C1000626,U107058,F1136,2024-08-11 01:31:58,236.0
C1000627,U108733,F1108,2024-06-03 01:12:11,143.0
C1000628,U102944,F1108,2024-03-01 21:58:06,102.0
C1000629,U101327,F1136,2024-09-16 02:09:36,238.0
C1000630,U105906,F1107,2024-12-05 22:23:04,127.0
C1000631,U108830,F1031,2024-03-22 23:47:24,102.0
C1000632,U102260,F1137,2024-08-18 17:43:46,132.0
C1000633,U101429,F1092,2024-03-25 23:35:02,79.0
C1000634,U109153,F1213,2024-06-24 22:29:35,12.0
C1000635,U102962,F1068,2024-10-15 00:13:07,142.0
C1000636,U107386,F1266,2024-05-04 17:14:30,100.0
C1000637,U102468,F1185,2024-07-22 13:07:23,184.0
C1000638,U103228,F1283,2024-08-14 05:49:38,264.0
C1000639,U108320,F1161,2024-04-07 15:21:05,263.0
C1000640,U104399,F1105,2024-04-30 18:14:39,34.0
C1000641,U103966,F1295,2024-05-12 05:09:07,79.0
C1000642,U109108,F1191,2024-05-11 03:26:46,179.0
C1000643,U105281,F1137,2024-09-27 22:34:34,38.0
C1000644,U105017,F1281,2024-12-06 08:01:14,71.0
C1000645,U105155,F1042,2024-02-14 22:43:03,251.0
C1000646,U101250,F1232,2024-11-01 03:57:27,238.0
C1000647,U104688,F1111,2024-10-13 16:11:57,79.0
C1000648,U104073,F1061,2024-12-28 02:37:09,207.0
C1000649,U103787,F1236,2024-10-03 16:06:15,81.0
C1000650,U109131,F1194,2024-12-27 15:36:06,252.0
C1000651,U105658,F1188,2024-02-17 21:49:04,249.0
C1000652,U109193,F1217,2024-11-01 16:47:45,78.0
C1000653,U103772,F1198,2024-07-26 20:04:45,120.0
C1000654,U102212,F1201,2024-01-01 22:10:20,102.0
C1000655,U106867,F1046,2024-11-13 00:52:26,72.0
C1000656,U106963,F1254,2024-07-09 10:14:18,93.0
C1000657,U109802,F1229,2024-05-23 07:05:13,245.0
C1000658,U109819,F1284,2024-07-05 12:33:38,231.0
C1000659,U105693,F1190,2024-07-23 16:14:41,27.0
C1000660,U103991,F1024,2024-12-20 22:55:27,15.0
C1000661,U109295,F1109,2024-09-23 03:14:57,38.0
C1000662,U102187,F1259,2024-08-28 15:25:11,276.0
C1000663,U103032,F1068,2024-07-12 21:50:45,158.0
C1000664,U103903,F1062,2024-06-04 04:13:32,247.0
C1000665,U108220,F1261,2024-10-04 22:33:30,89.0
C1000666,U109452,F1017,2024-02-27 17:10:24,243.0
C1000667,U103670,F1035,2024-05-01 01:06:17,54.0
C1000668,U105727,F1087,2024-02-27 03:57:23,85.0
C1000669,U104894,F1184,2024-10-11 10:43:06,58.0
C1000670,U105518,F1157,2024-12-30 18:45:30,91.0
C1000671,U102336,F1247,2024-03-30 02:13:17,287.0
C1000672,U103323,F1294,2024-01-16 15:04:53,258.0
C1000673,U107120,F1289,2024-04-26 11:55:50,286.0
C1000674,U107859,F1057,2024-07-06 21:59:58,87.0
C1000675,U100099,F1211,2024-02-08 07:35:11,8.0
C1000676,U103656,F1214,2024-09-03 17:44:46,261.0
C1000677,U106786,F1289,2024-09-19 01:35:08,112.0
C1000678,U100693,F1135,2024-06-20 06:42:39,96.0
C1000679,U104801,F1298,2024-09-24 16:37:28,206.0
C1000680,U108209,F1254,2024-05-15 22:37:37,96.0
C1000681,U103709,F1189,2024-12-16 06:21:35,65.0
C1000682,U102770,F1110,2024-12-02 18:05:26,175.0
C1000683,U101030,F1275,2024-04-02 22:29:45,212.0
C1000684,U104475,F1179,2024-10-28 00:02:21,32.0
C1000685,U104209,F1083,2024-01-31 11:43:44,56.0
C1000686,U106995,F1083,2024-03-26 04:06:32,83.0
C1000687,U101619,F1061,2024-05-21 07:59:29,16.0
C1000688,U109042,F1137,2024-04-07 21:46:54,29.0
C1000689,U109167,F1132,2024-07-12 20:24:47,256.0
C1000690,U102516,F1145,2024-03-27 23:08:31,243.0
C1000691,U109707,F1088,2024-12-19 09:10:09,168.0
C1000692,U107995,F1254,2024-11-11 11:01:00,233.0
C1000693,U101125,F1208,2024-11-16 19:33:44,153.0
C1000694,U108684,F1260,2024-11-26 12:27:45,259.0
C1000695,U106906,F1250,2024-03-12 00:53:37,242.0
C1000696,U105604,F1020,2024-10-06 18:36:54,14.0
C1000697,U103036,F1099,2024-06-11 17:00:10,55.0
C1000698,U102526,F1274,2024-12-07 02:38:33,287.0
C1000699,U100166,F1150,2024-03-27 00:44:44,22.0
C1000700,U104189,F1160,2024-02-22 17:10:54,246.0
C1000701,U107348,F1238,2024-03-20 14:52:45,187.0
C1000702,U100575,F1034,2024-09-04 22:28:12,230.0
C1000703,U107171,F1041,2024-06-04 11:08:48,137.0
C1000704,U108797,F1126,2024-06-21 07:07:17,297.0
C1000705,U103343,F1217,2024-07-13 07:11:22,235.0
C1000706,U101818,F1085,2024-04-30 08:36:42,230.0
C1000707,U109347,F1202,2024-05-07 00:17:51,285.0
C1000708,U109007,F1048,2024-03-08 16:16:50,293.0
C1000709,U106023,F1296,2024-11-26 15:53:36,229.0
C1000710,U109727,F1205,2024-04-12 16:20:07,275.0
C1000711,U107979,F1104,2024-06-26 02:35:54,5.0
C1000712,U109154,F1048,2024-01-31 05:41:10,170.0
C1000713,U105171,F1070,2024-06-20 03:53:08,177.0
C1000714,U105409,F1083,2024-05-21 01:48:28,139.0
C1000715,U104541,F1173,2024-11-28 23:24:04,16.0
C1000716,U106380,F1251,2024-06-16 01:52:28,158.0
C1000717,U103860,F1154,2024-01-17 04:17:16,204.0
C1000718,U101514,F1289,2024-10-01 15:00:58,54.0
C1000719,U101067,F1213,2024-04-07 14:24:46,47.0
C1000720,U100881,F1190,2024-09-19 07:56:27,159.0
C1000721,U106909,F1100,2024-12-16 14:24:07,148.0
C1000722,U105032,F1194,2024-03-19 02:43:55,247.0
C1000723,U106502,F1154,2024-02-04 21:10:36,260.0
C1000724,U103639,F1006,2024-07-30 05:37:05,214.0
C1000725,U109741,F1122,2024-10-06 05:03:46,128.0
C1000726,U104557,F1278,2024-08-28 06:07:02,68.0
C1000727,U108292,F1126,2024-09-30 21:12:06,227.0
C1000728,U103532,F1215,2024-04-10 02:56:24,53.0
C1000729,U102816,F1241,2024-10-13 22:14:08,123.0
C1000730,U106411,F1163,2024-03-25 22:54:56,272.0
C1000731,U100407,F1010,2024-04-04 04:19:10,190.0
C1000732,U107204,F1262,2024-11-04 01:14:58,156.0
C1000733,U102515,F1286,2024-01-22 11:29:40,263.0
C1000734,U108133,F1045,2024-08-31 23:28:55,262.0
C1000735,U101739,F1253,2024-10-25 08:54:40,220.0
C1000736,U104052,F1228,2024-05-07 22:53:49,268.0
C1000737,U100258,F1067,2024-08-04 13:35:01,105.0
C1000738,U108700,F1045,2024-12-29 06:41:52,133.0
C1000739,U105786,F1292,2024-12-18 13:53:11,257.0
C1000740,U103683,F1154,2024-01-08 18:07:29,264.0
C1000741,U104720,F1280,2024-07-31 00:38:06,76.0
C1000742,U103726,F1011,2024-07-17 07:38:17,221.0
C1000743,U100678,F1187,2024-10-23 01:42:38,36.0
C1000744,U109475,F1016,2024-10-08 07:08:56,276.0
C1000745,U109098,F1127,2024-08-05 07:26:53,35.0
C1000746,U108459,F1118,2024-11-28 07:46:31,137.0
C1000747,U106126,F1008,2024-04-13 15:01:06,145.0
C1000748,U104906,F1210,2024-05-05 03:59:21,140.0
C1000749,U107898,F1117,2024-11-08 09:18:05,199.0
C1000750,U101200,F1028,2024-12-09 04:35:58,37.0
C1000751,U105355,F1116,2024-09-22 17:46:30,136.0
C1000752,U101116,F1140,2024-09-11 19:45:02,154.0
C1000753,U106344,F1233,2024-02-27 22:09:56,242.0
C1000754,U105930,F1130,2024-12-17 01:36:27,235.0
C1000755,U109090,F1163,2024-07-05 21:57:25,85.0
C1000756,U101058,F1184,2024-08-16 18:55:22,100.0
C1000757,U107284,F1258,2024-06-02 07:10:35,30.0
C1000758,U100687,F1164,2024-01-18 21:13:07,185.0
C1000759,U105577,F1019,2024-08-22 10:13:12,65.0
C1000760,U105590,F1277,2024-05-31 03:56:45,128.0
C1000761,U108152,F1148,2024-10-04 16:31:14,8.0
C1000762,U107063,F1224,2024-08-19 00:33:02,149.0
C1000763,U108979,F1099,2024-11-25 19:24:23,16.0
C1000764,U108395,F1012,2024-07-08 16:33:03,211.0
C1000765,U102491,F1250,2024-11-01 08:07:10,143.0
C1000766,U104822,F1007,2024-08-26 16:05:44,223.0
C1000767,U107004,F1158,2024-10-20 07:27:11,274.0
C1000768,U107011,F1260,2024-03-08 13:40:32,19.0
C1000769,U105700,F1127,2024-05-06 00:29:06,273.0
C1000770,U104862,F1171,2024-02-19 05:53:37,294.0
C1000771,U105350,F1152,2024-11-14 04:26:46,265.0
C1000772,U109418,F1012,2024-11-12 01:57:10,74.0
C1000773,U109105,F1031,2024-05-13 19:33:56,225.0
C1000774,U109611,F1133,2024-09-04 15:53:12,47.0
C1000775,U100355,F1048,2024-07-06 02:57:19,284.0
C1000776,U103472,F1266,2024-10-07 01:41:04,37.0
C1000777,U108432,F1070,2024-01-26 16:19:01,262.0
C1000778,U107710,F1142,2024-11-15 19:25:03,294.0
C1000779,U108812,F1067,2024-02-01 00:45:31,214.0
C1000780,U100854,F1167,2024-06-20 14:56:26,218.0
C1000781,U106363,F1247,2024-09-04 09:01:56,71.0
C1000782,U106704,F1103,2024-07-07 15:50:05,212.0
C1000783,U103624,F1213,2024-07-28 17:27:17,121.0
C1000784,U105446,F1157,2024-05-04 09:11:29,171.0
C1000785,U109252,F1274,2024-08-07 14:11:20,55.0
C1000786,U108573,F1100,2024-01-10 12:03:03,75.0
C1000787,U106031,F1113,2024-04-13 17:24:42,195.0
C1000788,U106182,F1165,2024-12-14 21:44:08,146.0
C1000789,U101132,F1029,2024-03-21 08:05:01,145.0
C1000790,U102476,F1031,2024-02-26 04:13:52,82.0
C1000791,U103135,F1115,2024-09-11 14:50:28,216.0
C1000792,U102079,F1100,2024-01-12 12:17:54,228.0
C1000793,U100944,F1086,2024-03-19 05:23:08,43.0
C1000794,U105840,F1011,2024-04-15 05:46:40,214.0
C1000795,U103962,F1264,2024-01-04 15:20:48,192.0
C1000796,U106674,F1272,2024-12-08 03:11:47,196.0
C1000797,U100834,F1059,2024-02-04 20:10:37,225.0
C1000798,U103750,F1259,2024-01-13 09:38:13,254.0
C1000799,U104184,F1136,2024-03-24 13:36:51,221.0
C1000800,U107178,F1266,2024-02-04 07:39:38,14.0
C1000801,U105168,F1234,2024-01-14 14:50:00,7.0
C1000802,U104991,F1254,2024-05-23 17:33:51,192.0
C1000803,U108146,F1225,2024-09-16 01:27:52,91.0
C1000804,U105290,F1097,2024-07-26 08:14:55,213.0
C1000805,U104238,F1276,2024-04-17 21:41:05,225.0
C1000806,U108398,F1024,2024-07-20 16:26:23,164.0
C1000807,U108165,F1061,2024-10-06 13:40:46,294.0
C1000808,U103534,F1083,2024-08-28 19:50:05,80.0
C1000809,U102052,F1023,2024-12-18 10:48:11,298.0
C1000810,U108151,F1196,2024-03-28 23:46:52,89.0
C1000811,U100028,F1065,2024-10-14 23:08:20,154.0
C1000812,U109405,F1249,2024-02-22 13:09:52,290.0
C1000813,U108379,F1264,2024-10-27 23:08:37,185.0
C1000814,U101860,F1234,2024-10-31 14:39:46,88.0
C1000815,U107934,F1135,2024-12-09 13:57:46,203.0
C1000816,U102572,F1125,2024-09-10 15:22:52,298.0
C1000817,U108051,F1095,2024-10-12 00:05:55,293.0
C1000818,U106128,F1037,2024-06-30 17:02:02,288.0
C1000819,U104014,F1147,2024-02-29 01:28:12,258.0
C1000820,U104252,F1046,2024-08-03 05:20:04,195.0
C1000821,U102127,F1078,2024-06-11 08:01:51,186.0
C1000822,U102707,F1027,2024-01-06 06:04:49,138.0
C1000823,U109933,F1277,2024-11-27 05:07:57,99.0
C1000824,U101813,F1231,2024-09-14 22:00:54,40.0
C1000825,U107816,F1112,2024-07-02 12:45:15,122.0
C1000826,U108351,F1178,2024-03-10 19:50:20,151.0
C1000827,U108535,F1279,2024-02-27 11:28:20,12.0
C1000828,U108396,F1225,2024-10-22 18:59:27,173.0
C1000829,U108496,F1072,2024-01-27 10:03:50,115.0
C1000830,U108591,F1060,2024-08-13 12:57:25,221.0
C1000831,U106249,F1001,2024-09-15 04:44:49,250.0
C1000832,U106485,F1088,2024-11-10 01:03:10,275.0
C1000833,U109177,F1003,2024-06-12 09:49:17,154.0
C1000834,U101805,F1231,2024-06-13 15:05:41,90.0
C1000835,U105047,F1057,2024-10-13 21:47:41,60.0
C1000836,U105540,F1126,2024-02-29 20:26:36,278.0
C1000837,U102096,F1268,2024-06-19 20:09:58,111.0
C1000838,U105337,F1220,2024-08-10 21:13:50,28.0
C1000839,U101459,F1223,2024-02-05 19:17:06,231.0
C1000840,U106934,F1154,2024-08-19 19:46:25,199.0
C1000841,U109537,F1029,2024-03-09 01:35:32,278.0
C1000842,U108422,F1109,2024-10-24 23:47:01,88.0
C1000843,U103782,F1251,2024-08-07 09:22:06,43.0
C1000844,U103500,F1192,2024-06-14 11:11:38,93.0
C1000845,U109074,F1010,2024-11-06 02:15:51,193.0
C1000846,U105605,F1016,2024-11-27 10:15:16,48.0
C1000847,U106419,F1154,2024-08-05 06:05:42,236.0
C1000848,U108624,F1116,2024-10-30 09:00:24,288.0
C1000849,U109400,F1228,2024-06-27 15:19:30,290.0
C1000850,U107889,F1290,2024-06-23 08:03:42,55.0
C1000851,U105238,F1186,2024-10-13 06:35:19,293.0
C1000852,U101817,F1160,2024-10-14 05:55:04,288.0
C1000853,U107570,F1054,2024-05-03 18:41:31,77.0
C1000854,U105103,F1207,2024-01-17 10:51:06,231.0
C1000855,U100617,F1051,2024-04-12 15:55:36,181.0
C1000856,U108509,F1018,2024-07-26 08:47:40,11.0
C1000857,U106285,F1241,2024-06-05 21:45:19,116.0
C1000858,U100456,F1187,2024-10-09 10:33:58,261.0
C1000859,U100500,F1009,2024-11-08 22:56:34,55.0
C1000860,U108074,F1006,2024-12-08 01:42:31,298.0
C1000861,U102315,F1089,2024-07-30 22:52:54,70.0
C1000862,U103874,F1167,2024-03-10 09:39:36,78.0
C1000863,U106630,F1197,2024-07-04 04:55:49,103.0
C1000864,U104973,F1010,2024-03-09 05:45:24,191.0
C1000865,U104774,F1051,2024-06-09 05:10:45,112.0
C1000866,U101003,F1139,2024-02-13 19:23:32,230.0
C1000867,U106848,F1219,2024-02-12 04:42:58,260.0
C1000868,U104196,F1189,2024-08-29 05:53:21,194.0
C1000869,U106715,F1150,2024-03-26 07:37:16,171.0
C1000870,U101066,F1295,2024-11-04 16:31:20,239.0
C1000871,U104716,F1197,2024-09-18 13:58:13,67.0
C1000872,U109820,F1063,2024-02-17 18:25:26,164.0
C1000873,U106608,F1146,2024-12-24 20:52:22,89.0
C1000874,U103234,F1211,2024-06-17 17:15:14,232.0
C1000875,U106494,F1273,2024-09-05 10:17:34,19.0
C1000876,U104498,F1096,2024-04-17 04:28:26,133.0
C1000877,U105267,F1092,2024-01-12 22:46:19,161.0
C1000878,U106171,F1299,2024-01-29 00:53:32,98.0
C1000879,U108095,F1061,2024-09-04 23:18:09,248.0
C1000880,U103669,F1090,2024-11-06 21:42:23,293.0
C1000881,U104715,F1060,2024-11-05 15:09:05,92.0
C1000882,U109657,F1053,2024-11-20 15:29:56,14.0
C1000883,U106069,F1297,2024-06-12 12:33:31,178.0
C1000884,U101961,F1186,2024-10-08 18:40:51,179.0
C1000885,U100875,F1263,2024-01-20 06:17:17,22.0
C1000886,U108734,F1237,2024-06-18 12:13:43,14.0
C1000887,U103516,F1268,2024-07-17 19:50:49,96.0
C1000888,U103865,F1198,2024-03-16 14:46:05,294.0
C1000889,U104499,F1298,2024-02-17 21:03:00,102.0
C1000890,U109210,F1247,2024-07-29 00:06:31,95.0
C1000891,U107233,F1255,2024-01-30 13:29:38,117.0
C1000892,U109620,F1158,2024-02-16 18:17:29,275.0
C1000893,U105947,F1294,2024-01-31 10:34:39,5.0
C1000894,U100574,F1093,2024-02-28 02:50:18,247.0
C1000895,U101458,F1182,2024-12-30 14:27:08,109.0
C1000896,U107395,F1018,2024-07-05 07:39:34,248.0
C1000897,U109691,F1195,2024-09-19 12:50:12,222.0
C1000898,U109683,F1064,2024-06-26 05:51:43,194.0
C1000899,U103172,F1295,2024-07-22 04:26:16,104.0
C1000900,U102470,F1203,2024-03-25 12:14:53,296.0
C1000901,U103427,F1075,2024-05-11 03:58:47,242.0
C1000902,U107798,F1211,2024-11-30 05:01:45,195.0
C1000903,U107736,F1244,2024-03-04 05:34:01,266.0
C1000904,U104206,F1112,2024-03-14 05:22:16,154.0
C1000905,U102200,F1029,2024-04-09 21:22:52,139.0
C1000906,U102964,F1246,2024-12-30 21:32:04,182.0
C1000907,U106905,F1235,2024-05-02 14:41:17,172.0
C1000908,U103313,F1176,2024-08-18 05:33:59,146.0
C1000909,U102927,F1092,2024-09-27 05:19:34,140.0
C1000910,U108873,F1168,2024-04-25 15:43:53,238.0
C1000911,U108470,F1085,2024-11-06 13:22:07,120.0
C1000912,U104458,F1108,2024-12-29 06:02:32,76.0
C1000913,U101648,F1156,2024-07-25 11:38:32,195.0
C1000914,U105527,F1128,2024-07-09 09:00:10,219.0
C1000915,U109350,F1286,2024-04-21 21:07:52,77.0
C1000916,U108184,F1282,2024-03-06 21:52:14,166.0
C1000917,U102341,F1290,2024-05-18 02:13:18,165.0
C1000918,U101518,F1007,2024-03-18 21:59:41,110.0
C1000919,U101838,F1039,2024-01-07 23:13:23,82.0
C1000920,U100870,F1199,2024-04-03 09:37:06,56.0
C1000921,U105538,F1133,2024-07-14 23:20:15,193.0
C1000922,U109533,F1142,2024-12-03 03:41:17,255.0
C1000923,U105477,F1276,2024-04-14 19:51:02,43.0
