ScrollID,UserID,FeatureID,ScrollPercent,SessionDate
S2000580,U103377,F1086,60.1,2024-09-13
S2000581,U106177,F1222,51.04,2024-03-02
S2000582,U108731,F1236,57.57,2024-11-07
S2000583,U105940,F1178,52.45,2024-12-07
S2000584,U103769,F1184,58.43,2024-04-14
S2000585,U101621,F1298,11.5,2024-08-11
S2000586,U109781,F1227,66.05,2024-05-08
S2000587,U100576,F1005,64.4,2024-01-11
S2000588,U108754,F1138,12.26,2024-12-15
S2000589,U105924,F1148,21.61,2024-10-27
S2000590,U108133,F1145,45.97,2024-03-16
S2000591,U100774,F1010,66.68,2024-03-08
S2000592,U102078,F1203,49.07,2024-10-12
S2000593,U106787,F1173,60.96,2024-09-17
S2000594,U101394,F1228,38.96,2024-11-19
S2000595,U102521,F1035,28.24,2024-03-04
S2000596,U105497,F1069,61.75,2024-12-15
S2000597,U102071,F1058,91.12,2024-05-14
S2000598,U105589,F1234,48.56,2024-08-13
S2000599,U104224,F1095,86.59,2024-08-02
S2000600,U108026,F1005,30.11,2024-06-16
S2000601,U103003,F1103,37.4,2024-06-27
S2000602,U106716,F1268,66.76,2024-11-17
S2000603,U100663,F1076,24.03,2024-04-26
S2000604,U104068,F1228,43.47,2024-11-21
S2000605,U109784,F1092,34.3,2024-01-27
S2000606,U104658,F1199,59.13,2024-09-19
S2000607,U107753,F1078,19.53,2024-03-17
S2000608,U103135,F1254,50.32,2024-09-12
S2000609,U100182,F1031,62.14,2024-01-10
S2000610,U101529,F1162,73.7,2024-12-17
S2000611,U101269,F1242,75.19,2024-03-22
S2000612,U100122,F1262,93.16,2024-10-21
S2000613,U100761,F1107,15.46,2024-05-30
S2000614,U106191,F1008,10.38,2024-05-27
S2000615,U107108,F1167,83.46,2024-10-18
S2000616,U100228,F1218,33.23,2024-06-05
S2000617,U109351,F1157,94.73,2024-02-21
S2000618,U108903,F1021,15.26,2024-02-07
S2000619,U102696,F1253,95.78,2024-08-05
S2000620,U103978,F1232,43.22,2024-08-02
S2000621,U106279,F1056,74.66,2024-08-25
S2000622,U102589,F1224,98.18,2024-07-10
S2000623,U104250,F1110,31.62,2024-07-06
S2000624,U108606,F1050,88.98,2024-03-20
S2000625,U101588,F1220,98.38,2024-01-26
S2000626,U108521,F1063,15.0,2024-07-27
S2000627,U103130,F1045,71.71,2024-12-07
S2000628,U106891,F1161,22.84,2024-11-03
S2000629,U103142,F1112,17.62,2024-11-21
S2000630,U103434,F1285,73.51,2024-01-18
S2000631,U103541,F1126,22.61,2024-11-29
S2000632,U109823,F1188,74.45,2024-05-25
S2000633,U102064,F1253,63.09,2024-01-12
S2000634,U107145,F1023,95.18,2024-08-14
S2000635,U106994,F1049,44.61,2024-10-30
S2000636,U107346,F1047,42.14,2024-08-10
S2000637,U100556,F1259,35.98,2024-07-07
S2000638,U101384,F1070,28.68,2024-04-07
S2000639,U102620,F1169,43.86,2024-08-22
S2000640,U104893,F1051,51.8,2024-09-18
S2000641,U107965,F1159,74.31,2024-09-13
S2000642,U106563,F1076,80.4,2024-05-06
S2000643,U103350,F1134,82.59,2024-09-28
S2000644,U105496,F1053,55.99,2024-06-21
S2000645,U106633,F1040,76.48,2024-10-15
S2000646,U103247,F1074,93.63,2024-03-12
S2000647,U100621,F1123,42.52,2024-07-30
S2000648,U101455,F1171,54.49,2024-04-11
S2000649,U109779,F1147,99.66,2024-11-24
S2000650,U109761,F1030,77.01,2024-09-27
S2000651,U108011,F1180,67.29,2024-01-11
S2000652,U106733,F1259,52.57,2024-03-01
S2000653,U105454,F1248,77.38,2024-07-26
S2000654,U107510,F1151,34.85,2024-09-09
S2000655,U106020,F1111,84.4,2024-05-17
S2000656,U109245,F1118,89.81,2024-12-12
S2000657,U101771,F1093,87.01,2024-12-09
S2000658,U107817,F1178,89.43,2024-12-17
S2000659,U103570,F1034,77.64,2024-05-09
S2000660,U104614,F1224,17.45,2024-04-06
S2000661,U107097,F1249,91.7,2024-05-26
S2000662,U100148,F1120,22.88,2024-08-07
S2000663,U105310,F1115,60.21,2024-07-23
S2000664,U107823,F1040,17.37,2024-08-28
S2000665,U109699,F1202,13.86,2024-06-13
S2000666,U108428,F1220,94.71,2024-03-04
S2000667,U103981,F1221,68.1,2024-07-25
S2000668,U100573,F1163,83.56,2024-05-15
S2000669,U105141,F1228,25.53,2024-07-03
S2000670,U101291,F1099,78.42,2024-02-22
S2000671,U100559,F1197,41.24,2024-09-01
S2000672,U103412,F1084,48.23,2024-11-05
S2000673,U103768,F1020,26.97,2024-07-24
S2000674,U106869,F1128,76.82,2024-09-10
S2000675,U102558,F1226,62.09,2024-11-20
S2000676,U102834,F1180,87.64,2024-12-22
S2000677,U106680,F1045,49.38,2024-06-11
S2000678,U104674,F1151,70.25,2024-10-03
S2000679,U104141,F1272,35.89,2024-09-15
S2000680,U107233,F1244,42.48,2024-01-22
S2000681,U105154,F1285,78.83,2024-06-03
S2000682,U108895,F1086,26.13,2024-03-07
S2000683,U103533,F1036,89.42,2024-05-02
S2000684,U107146,F1142,36.94,2024-02-07
S2000685,U101046,F1127,42.34,2024-09-22
S2000686,U108607,F1059,58.95,2024-09-13
S2000687,U108161,F1255,39.44,2024-12-03
S2000688,U105548,F1177,51.25,2024-04-08
S2000689,U106878,F1065,38.84,2024-08-12
S2000690,U102314,F1232,89.02,2024-05-31
S2000691,U103437,F1103,22.08,2024-06-22
S2000692,U104956,F1087,48.14,2024-06-24
S2000693,U104190,F1158,28.98,2024-05-19
S2000694,U109673,F1186,25.31,2024-06-09
S2000695,U101464,F1179,97.99,2024-05-31
S2000696,U107721,F1017,40.05,2024-04-29
S2000697,U103184,F1269,48.49,2024-05-01
S2000698,U104541,F1029,46.61,2024-07-30
S2000699,U107701,F1256,73.06,2024-06-04
S2000700,U108942,F1180,98.69,2024-01-30
S2000701,U108074,F1011,30.06,2024-01-14
S2000702,U108889,F1000,85.37,2024-03-20
S2000703,U105956,F1149,50.15,2024-09-09
S2000704,U108395,F1026,96.04,2024-11-08
S2000705,U103795,F1249,24.33,2024-02-16
S2000706,U101728,F1264,81.16,2024-06-12
S2000707,U105549,F1170,60.32,2024-01-01
S2000708,U104215,F1056,83.41,2024-06-19
S2000709,U105381,F1160,66.49,2024-10-31
S2000710,U103529,F1032,40.52,2024-03-05
S2000711,U108716,F1179,87.4,2024-06-25
S2000712,U103977,F1252,53.67,2024-01-05
S2000713,U106268,F1257,93.04,2024-12-26
S2000714,U109104,F1265,41.85,2024-11-07
S2000715,U101801,F1010,57.98,2024-12-26
S2000716,U103214,F1102,88.12,2024-10-14
S2000717,U108312,F1056,77.1,2024-06-01
S2000718,U104249,F1235,12.77,2024-09-24
S2000719,U109281,F1000,41.7,2024-03-27
S2000720,U101812,F1063,25.21,2024-04-06
S2000721,U100249,F1164,16.76,2024-10-13
S2000722,U105063,F1280,10.45,2024-07-02
S2000723,U102927,F1007,58.16,2024-03-11
S2000724,U105908,F1260,34.28,2024-10-08
S2000725,U107616,F1294,25.79,2024-09-07
S2000726,U106635,F1299,41.18,2024-12-28
S2000727,U101595,F1039,33.26,2024-09-18
S2000728,U103303,F1208,99.48,2024-07-18
S2000729,U100565,F1205,51.99,2024-05-27
S2000730,U100160,F1162,35.58,2024-02-23
S2000731,U105374,F1298,53.66,2024-10-17
S2000732,U108397,F1246,29.71,2024-09-09
S2000733,U103901,F1060,36.07,2024-11-17
S2000734,U101431,F1233,80.01,2024-02-19
S2000735,U108345,F1218,14.2,2024-08-30
S2000736,U103095,F1285,60.15,2024-03-21
S2000737,U107235,F1143,46.84,2024-03-09
S2000738,U100741,F1108,20.37,2024-01-24
S2000739,U108890,F1018,14.59,2024-10-28
S2000740,U106027,F1284,10.97,2024-01-16
S2000741,U100486,F1160,39.14,2024-04-28
S2000742,U105120,F1088,48.59,2024-12-26
S2000743,U109421,F1028,46.06,2024-09-21
S2000744,U105589,F1293,73.03,2024-09-28
S2000745,U103991,F1001,71.5,2024-04-25
S2000746,U100588,F1108,81.53,2024-01-15
S2000747,U101412,F1180,32.33,2024-07-24
S2000748,U109250,F1253,64.3,2024-06-19
S2000749,U102596,F1223,22.64,2024-02-17
S2000750,U107091,F1106,25.07,2024-08-08
S2000751,U103996,F1227,86.97,2024-08-15
S2000752,U108597,F1285,93.17,2024-01-07
S2000753,U108142,F1126,87.73,2024-09-19
S2000754,U102897,F1260,76.25,2024-08-07
S2000755,U106268,F1092,10.61,2024-05-11
S2000756,U101921,F1165,30.25,2024-05-19
S2000757,U102397,F1184,15.81,2024-11-21
S2000758,U102418,F1049,22.78,2024-07-19
S2000759,U100738,F1163,28.73,2024-08-05
S2000760,U105149,F1037,91.52,2024-04-06
S2000761,U101587,F1021,49.45,2024-08-13
S2000762,U106258,F1282,33.06,2024-01-03
S2000763,U105883,F1177,99.41,2024-04-23
S2000764,U108332,F1250,97.12,2024-02-13
S2000765,U104750,F1203,35.41,2024-09-23
S2000766,U103320,F1200,50.21,2024-01-13
S2000767,U106048,F1152,33.22,2024-01-20
S2000768,U105754,F1002,71.25,2024-09-13
S2000769,U105770,F1010,82.41,2024-10-30
S2000770,U106582,F1110,43.92,2024-12-10
S2000771,U105373,F1002,88.02,2024-09-11
S2000772,U104841,F1186,18.78,2024-04-23
S2000773,U100861,F1232,22.08,2024-07-06
S2000774,U101629,F1085,56.83,2024-08-26
S2000775,U105709,F1115,29.78,2024-05-02
S2000776,U103263,F1226,91.22,2024-07-01
S2000777,U106566,F1218,32.11,2024-01-16
S2000778,U109136,F1253,58.76,2024-02-08
S2000779,U109782,F1200,21.88,2024-03-17
S2000780,U109293,F1049,63.28,2024-12-21
S2000781,U108753,F1267,48.05,2024-09-08
S2000782,U100988,F1105,99.77,2024-08-23
S2000783,U105356,F1122,30.54,2024-06-29
S2000784,U105349,F1017,85.88,2024-05-19
S2000785,U107887,F1119,48.99,2024-06-05
S2000786,U105235,F1127,50.2,2024-06-06
S2000787,U107795,F1263,46.69,2024-09-13
S2000788,U108397,F1064,67.38,2024-07-03
S2000789,U104136,F1199,38.72,2024-09-01
S2000790,U109305,F1085,84.5,2024-04-10
S2000791,U109124,F1002,59.83,2024-06-12
S2000792,U104576,F1205,78.45,2024-12-13
S2000793,U106782,F1022,13.05,2024-11-14
S2000794,U102237,F1293,25.12,2024-07-26
S2000795,U109845,F1048,76.24,2024-03-27
S2000796,U103227,F1165,56.35,2024-04-15
S2000797,U102822,F1153,57.88,2024-09-05
S2000798,U104137,F1277,11.41,2024-01-26
S2000799,U105193,F1163,19.49,2024-01-11
S2000800,U104308,F1290,47.63,2024-04-10
S2000801,U105939,F1237,65.86,2024-07-08
S2000802,U109045,F1199,13.08,2024-07-04
S2000803,U101127,F1077,70.02,2024-04-27
S2000804,U105932,F1148,71.87,2024-02-22
S2000805,U106361,F1099,36.62,2024-05-06
S2000806,U107918,F1097,91.11,2024-08-28
S2000807,U106091,F1102,77.35,2024-05-04
S2000808,U104865,F1199,21.64,2024-05-22
S2000809,U101527,F1245,44.46,2024-12-05
S2000810,U105602,F1202,27.05,2024-06-10
S2000811,U104786,F1291,59.62,2024-01-03
S2000812,U101104,F1091,20.11,2024-06-10
S2000813,U102281,F1042,20.24,2024-07-11
S2000814,U103089,F1032,71.2,2024-04-03
S2000815,U103333,F1106,63.54,2024-10-30
S2000816,U103538,F1074,55.66,2024-09-14
S2000817,U102219,F1081,15.05,2024-03-28
S2000818,U109711,F1277,13.27,2024-09-01
S2000819,U109593,F1018,24.69,2024-12-12
S2000820,U109326,F1266,97.69,2024-09-25
S2000821,U106228,F1071,65.34,2024-11-10
S2000822,U102820,F1223,28.73,2024-05-02
S2000823,U104092,F1039,25.79,2024-10-04
S2000824,U101347,F1050,69.57,2024-08-04
S2000825,U107517,F1261,98.99,2024-06-12
S2000826,U106119,F1086,51.88,2024-11-03
S2000827,U109627,F1175,27.23,2024-08-13
S2000828,U103127,F1088,64.18,2024-01-14
S2000829,U108032,F1053,59.78,2024-08-26
S2000830,U108655,F1281,18.7,2024-12-14
S2000831,U105938,F1033,56.69,2024-10-26
S2000832,U108858,F1115,44.84,2024-12-13
S2000833,U107289,F1026,87.71,2024-08-15
S2000834,U104404,F1007,32.36,2024-07-03
S2000835,U100721,F1219,18.74,2024-09-23
S2000836,U103817,F1050,27.97,2024-06-05
S2000837,U108634,F1218,42.3,2024-06-13
S2000838,U108405,F1127,49.29,2024-01-20
S2000839,U108615,F1299,13.57,2024-05-19
S2000840,U102371,F1294,70.76,2024-12-20
S2000841,U101131,F1135,13.55,2024-02-11
S2000842,U107887,F1297,87.0,2024-06-03
S2000843,U102270,F1053,31.68,2024-04-15
S2000844,U107611,F1223,91.98,2024-04-04
S2000845,U109099,F1294,39.64,2024-08-06
S2000846,U108923,F1053,49.52,2024-03-23
S2000847,U105170,F1173,35.72,2024-09-30
S2000848,U103472,F1248,14.14,2024-09-25
S2000849,U100839,F1133,49.51,2024-01-19
S2000850,U105297,F1219,59.32,2024-12-22
S2000851,U103775,F1290,10.4,2024-02-01
S2000852,U100680,F1011,39.56,2024-04-01
S2000853,U106368,F1171,26.34,2024-05-16
S2000854,U101146,F1215,35.02,2024-07-25
S2000855,U105554,F1129,58.04,2024-09-19
S2000856,U104599,F1211,13.1,2024-12-14
S2000857,U109817,F1242,70.27,2024-01-10
S2000858,U106098,F1231,47.78,2024-05-30
S2000859,U108234,F1001,80.55,2024-09-19
S2000860,U102405,F1125,61.01,2024-03-30
S2000861,U108167,F1080,96.22,2024-08-04
S2000862,U101412,F1116,27.97,2024-04-15
S2000863,U103384,F1050,56.89,2024-11-15
S2000864,U108559,F1061,77.7,2024-04-20
S2000865,U108996,F1228,21.24,2024-01-30
S2000866,U100869,F1135,17.76,2024-05-20
S2000867,U101698,F1050,48.92,2024-07-04
S2000868,U106799,F1158,91.24,2024-01-25
S2000869,U108840,F1041,94.3,2024-04-13
S2000870,U105525,F1214,56.49,2024-07-04
S2000871,U101498,F1024,89.8,2024-06-13
S2000872,U101355,F1222,33.08,2024-07-24
S2000873,U108818,F1235,35.58,2024-06-02
S2000874,U107666,F1238,47.29,2024-02-06
S2000875,U107508,F1181,32.31,2024-03-26
S2000876,U108837,F1195,67.43,2024-06-28
S2000877,U109491,F1171,54.74,2024-03-03
S2000878,U105781,F1100,78.58,2024-11-10
S2000879,U100103,F1251,78.12,2024-07-21
S2000880,U103809,F1274,86.91,2024-06-30
S2000881,U104513,F1152,86.48,2024-06-30
S2000882,U105535,F1125,70.85,2024-07-24
S2000883,U106906,F1093,66.84,2024-04-03
S2000884,U103292,F1017,30.66,2024-10-18
S2000885,U104142,F1099,89.84,2024-10-13
S2000886,U104776,F1192,67.18,2024-11-15
S2000887,U103348,F1052,42.54,2024-06-30
S2000888,U106741,F1133,92.84,2024-11-21
S2000889,U104043,F1074,19.72,2024-02-05
S2000890,U101977,F1161,78.59,2024-04-04
S2000891,U106076,F1058,80.65,2024-01-04
S2000892,U109187,F1024,97.01,2024-07-17
S2000893,U108924,F1195,11.25,2024-01-27
S2000894,U109819,F1289,50.69,2024-04-26
S2000895,U102440,F1232,61.63,2024-10-20
S2000896,U102043,F1110,23.11,2024-02-22
S2000897,U109681,F1165,27.03,2024-04-01
S2000898,U109037,F1279,88.66,2024-07-15
S2000899,U103883,F1063,90.33,2024-10-17
S2000900,U108735,F1284,19.66,2024-11-23
S2000901,U105841,F1135,95.29,2024-10-27
S2000902,U108924,F1126,82.3,2024-12-28
S2000903,U104472,F1009,83.25,2024-05-11
S2000904,U102918,F1128,19.96,2024-08-02
S2000905,U100217,F1114,88.31,2024-05-02
S2000906,U104693,F1165,16.92,2024-08-07
S2000907,U106528,F1259,43.47,2024-07-28
S2000908,U101743,F1159,37.46,2024-03-20
S2000909,U104760,F1023,55.88,2024-11-09
S2000910,U108331,F1191,79.76,2024-12-20
S2000911,U101099,F1094,37.43,2024-07-19
S2000912,U109451,F1080,14.57,2024-10-05
S2000913,U100576,F1112,97.08,2024-02-27
S2000914,U103845,F1292,86.23,2024-10-17
S2000915,U102116,F1255,82.25,2024-06-23
S2000916,U102386,F1214,52.28,2024-06-23
S2000917,U100951,F1150,52.9,2024-11-25
S2000918,U101774,F1198,19.9,2024-09-04
S2000919,U101092,F1106,51.97,2024-06-04
S2000920,U106666,F1039,87.72,2024-10-15
S2000921,U106763,F1104,39.41,2024-12-20
S2000922,U109116,F1073,52.15,2024-03-16
S2000923,U101626,F1196,69.12,2024-02-14
S2000924,U109371,F1107,95.04,2024-10-16
S2000925,U107059,F1082,74.56,2024-12-13
S2000926,U103000,F1251,20.22,2024-12-26
S2000927,U104237,F1066,81.19,2024-07-05
S2000928,U109579,F1203,77.4,2024-03-03
S2000929,U101055,F1155,90.69,2024-05-11
S2000930,U106672,F1121,42.06,2024-05-19
S2000931,U108620,F1044,92.84,2024-01-13
S2000932,U103031,F1266,76.57,2024-09-01
S2000933,U104042,F1141,34.09,2024-01-06
S2000934,U106573,F1155,79.11,2024-05-01
S2000935,U103736,F1229,47.36,2024-08-13
S2000936,U106742,F1140,35.6,2024-04-03
S2000937,U108634,F1048,42.87,2024-07-16
S2000938,U102349,F1071,97.46,2024-06-19
S2000939,U100501,F1252,69.51,2024-02-29
S2000940,U106293,F1095,49.02,2024-07-15
S2000941,U107198,F1249,52.37,2024-09-17
S2000942,U100325,F1028,57.52,2024-09-09
S2000943,U106687,F1193,90.94,2024-05-08
S2000944,U102255,F1169,41.48,2024-04-07
S2000945,U105627,F1169,44.44,2024-07-15
S2000946,U100866,F1074,17.19,2024-09-21
S2000947,U101682,F1293,52.37,2024-03-03
S2000948,U106018,F1183,10.35,2024-01-04
S2000949,U109113,F1248,62.05,2024-04-17
S2000950,U107634,F1054,16.76,2024-08-10
S2000951,U102087,F1091,83.42,2024-04-26
S2000952,U107006,F1072,80.43,2024-10-06
S2000953,U101615,F1050,93.94,2024-07-19
S2000954,U100974,F1286,31.14,2024-06-30
S2000955,U106318,F1211,40.94,2024-04-16
S2000956,U107756,F1247,35.04,2024-03-13
S2000957,U109889,F1158,56.26,2024-11-02
S2000958,U106195,F1236,50.3,2024-02-04
S2000959,U106670,F1090,95.46,2024-09-23
S2000960,U109402,F1243,43.9,2024-01-23
S2000961,U100311,F1071,97.94,2024-01-19
S2000962,U109171,F1021,81.7,2024-01-15
S2000963,U107020,F1048,10.27,2024-01-24
S2000964,U106510,F1178,46.59,2024-01-02
S2000965,U104012,F1214,67.29,2024-10-15
S2000966,U109432,F1233,46.01,2024-09-06
S2000967,U102101,F1106,76.33,2024-06-20
S2000968,U101826,F1147,26.79,2024-03-22
S2000969,U102849,F1256,58.66,2024-02-15
S2000970,U100736,F1133,43.16,2024-03-06
S2000971,U101692,F1228,75.98,2024-03-25
S2000972,U103035,F1278,88.35,2024-09-12
S2000973,U104940,F1281,20.9,2024-03-04
S2000974,U103427,F1216,56.35,2024-06-09
S2000975,U109136,F1213,59.58,2024-04-10
S2000976,U109107,F1155,75.83,2024-09-09
S2000977,U107658,F1258,84.35,2024-09-02
S2000978,U107723,F1282,61.49,2024-02-20
S2000979,U108356,F1052,73.28,2024-09-20
S2000980,U103171,F1002,25.02,2024-02-20
S2000981,U107995,F1167,34.84,2024-04-20
S2000982,U100832,F1162,75.31,2024-12-23
S2000983,U100521,F1036,89.41,2024-03-19
S2000984,U101511,F1284,96.42,2024-09-28
S2000985,U102929,F1063,82.57,2024-05-11
S2000986,U102046,F1165,51.56,2024-11-02
S2000987,U105204,F1010,72.97,2024-10-18
S2000988,U101492,F1224,78.65,2024-10-10
S2000989,U106826,F1016,52.43,2024-09-11
S2000990,U109792,F1271,81.08,2024-09-20
S2000991,U101798,F1108,27.88,2024-09-11
S2000992,U102057,F1126,71.44,2024-01-03
S2000993,U108443,F1069,29.79,2024-09-09
S2000994,U103610,F1051,66.25,2024-12-11
S2000995,U108342,F1007,11.75,2024-02-09
S2000996,U100796,F1096,45.47,2024-07-21
S2000997,U101749,F1259,79.49,2024-08-25
S2000998,U103339,F1227,95.41,2024-12-13
S2000999,U108000,F1158,92.71,2024-08-13
S2001000,U101046,F1258,39.06,2024-07-12
S2001001,U105679,F1284,45.23,2024-12-02
S2001002,U106907,F1041,73.95,2024-05-27
S2001003,U106564,F1174,20.99,2024-03-11
S2001004,U101851,F1282,19.16,2024-10-27
S2001005,U106034,F1293,50.35,2024-09-13
S2001006,U104248,F1137,19.58,2024-08-27
S2001007,U108491,F1225,93.94,2024-05-26
S2001008,U101860,F1043,81.45,2024-06-25
S2001009,U109931,F1198,70.35,2024-01-23
S2001010,U107996,F1207,28.04,2024-07-04
S2001011,U100881,F1203,98.82,2024-05-26
S2001012,U108228,F1155,39.08,2024-08-21
S2001013,U106669,F1075,27.63,2024-07-08
S2001014,U105713,F1226,38.82,2024-03-08
S2001015,U108023,F1089,34.87,2024-11-11
S2001016,U102024,F1093,47.08,2024-02-23
S2001017,U101652,F1248,23.21,2024-05-06
S2001018,U105079,F1098,24.87,2024-01-23
S2001019,U105444,F1189,59.66,2024-11-25
S2001020,U108471,F1175,98.23,2024-02-05
S2001021,U100636,F1105,21.4,2024-11-17
S2001022,U100401,F1161,14.63,2024-10-23
S2001023,U107729,F1109,90.85,2024-03-27
S2001024,U102834,F1234,95.29,2024-10-22
S2001025,U104737,F1205,81.14,2024-09-30
S2001026,U100187,F1058,12.3,2024-01-05
S2001027,U105453,F1230,71.8,2024-11-05
S2001028,U102141,F1128,74.29,2024-06-30
S2001029,U108581,F1239,48.98,2024-04-11
S2001030,U101623,F1139,78.8,2024-07-17
S2001031,U106572,F1125,74.02,2024-06-12
S2001032,U108728,F1085,62.92,2024-04-19
S2001033,U100635,F1203,26.69,2024-04-26
S2001034,U106446,F1258,11.26,2024-08-03
S2001035,U104841,F1229,71.81,2024-03-12
S2001036,U106213,F1145,68.84,2024-12-14
S2001037,U103389,F1138,90.31,2024-05-30
S2001038,U100862,F1114,16.7,2024-04-12
S2001039,U100273,F1184,64.13,2024-08-24
S2001040,U107669,F1262,36.87,2024-05-22
S2001041,U104544,F1158,90.87,2024-01-02
S2001042,U103993,F1066,28.7,2024-10-02
S2001043,U107718,F1053,78.33,2024-06-07
S2001044,U107415,F1254,44.99,2024-11-05
S2001045,U108600,F1269,54.61,2024-06-27
S2001046,U104345,F1127,28.12,2024-05-06
S2001047,U103414,F1280,22.75,2024-02-11
S2001048,U101886,F1017,41.51,2024-10-30
S2001049,U101955,F1292,78.28,2024-12-03
S2001050,U101892,F1186,39.86,2024-03-08
S2001051,U106662,F1136,11.47,2024-05-07
S2001052,U101130,F1253,57.52,2024-04-27
S2001053,U106679,F1177,18.39,2024-11-06
S2001054,U107354,F1101,65.86,2024-12-22
S2001055,U107272,F1058,83.43,2024-03-18
S2001056,U104249,F1005,56.3,2024-11-29
S2001057,U104935,F1201,27.67,2024-12-17
S2001058,U101390,F1298,67.57,2024-01-19
S2001059,U103243,F1244,85.15,2024-03-21
S2001060,U103066,F1259,61.83,2024-01-31
S2001061,U105152,F1117,82.62,2024-05-27
S2001062,U108050,F1124,91.88,2024-02-28
S2001063,U108321,F1126,39.84,2024-08-04
S2001064,U100375,F1287,94.73,2024-07-15
S2001065,U100625,F1288,33.46,2024-08-23
S2001066,U108671,F1249,23.28,2024-04-24
S2001067,U104145,F1132,42.42,2024-01-30
S2001068,U102661,F1281,18.8,2024-03-08
S2001069,U103157,F1157,65.88,2024-06-15
S2001070,U102574,F1263,85.59,2024-06-12
S2001071,U102078,F1253,50.46,2024-12-05
S2001072,U108881,F1197,54.07,2024-04-03
S2001073,U107203,F1194,44.37,2024-09-02
S2001074,U109886,F1051,18.31,2024-12-23
S2001075,U107754,F1195,13.24,2024-07-24
S2001076,U109476,F1055,35.71,2024-03-07
S2001077,U109380,F1065,49.86,2024-04-13
S2001078,U109875,F1107,41.41,2024-11-10
S2001079,U104025,F1009,64.43,2024-05-08
S2001080,U109701,F1186,41.33,2024-07-11
S2001081,U104466,F1196,80.14,2024-12-29
S2001082,U104430,F1233,46.5,2024-11-11
S2001083,U107549,F1136,66.4,2024-11-17
S2001084,U107252,F1288,44.1,2024-11-20
S2001085,U103165,F1123,43.26,2024-08-17
S2001086,U106277,F1203,68.2,2024-01-31
S2001087,U103811,F1277,16.07,2024-04-12
S2001088,U103835,F1164,96.23,2024-10-25
S2001089,U109762,F1269,16.93,2024-05-29
S2001090,U103751,F1148,63.61,2024-05-12
S2001091,U101978,F1102,55.76,2024-09-30
S2001092,U101860,F1174,86.84,2024-04-09
S2001093,U107560,F1074,39.99,2024-02-06
S2001094,U105011,F1176,16.53,2024-12-15
S2001095,U106307,F1189,16.02,2024-12-27
S2001096,U106115,F1290,97.76,2024-12-07
S2001097,U108995,F1014,98.84,2024-12-13
S2001098,U101038,F1010,36.33,2024-03-26
S2001099,U100646,F1036,65.64,2024-06-23
S2001100,U103041,F1063,53.14,2024-09-08
S2001101,U108394,F1212,75.17,2024-07-17
S2001102,U104882,F1165,83.14,2024-06-10
S2001103,U101106,F1154,56.91,2024-01-29
S2001104,U105740,F1136,42.3,2024-11-20
S2001105,U103285,F1174,83.09,2024-09-28
S2001106,U104500,F1123,70.02,2024-09-22
S2001107,U109056,F1032,92.0,2024-05-11
S2001108,U106331,F1062,21.38,2024-05-19
S2001109,U104889,F1226,81.0,2024-07-08
S2001110,U106263,F1096,95.63,2024-02-10
S2001111,U107569,F1192,55.03,2024-12-20
S2001112,U100645,F1257,55.62,2024-12-30
S2001113,U104617,F1243,37.57,2024-05-02
S2001114,U106057,F1150,46.22,2024-12-21
S2001115,U103511,F1201,48.11,2024-10-02
S2001116,U108034,F1210,38.2,2024-01-23
S2001117,U108406,F1086,52.86,2024-10-26
S2001118,U106007,F1281,97.28,2024-10-06
S2001119,U101369,F1008,42.57,2024-05-05
S2001120,U106355,F1096,55.45,2024-08-14
S2001121,U107124,F1146,45.94,2024-01-17
S2001122,U108059,F1245,22.84,2024-06-11
S2001123,U101599,F1018,51.6,2024-08-11
S2001124,U104202,F1160,40.17,2024-05-04
S2001125,U108753,F1135,82.19,2024-08-18
S2001126,U103370,F1126,56.62,2024-01-01
